날짜,출처,제목,본문 요약 ,URL
2019.01.03.,중부일보,2019년 1월 3일(목) 전국 주요 신문 톱뉴스,복지 지원 대폭 강화 ▲ 제주新보 = 제주지역 특수성 반영하기 위한 장기 전력수요 모형 개발 '관심' ▲ 제주일보 = '갈등ㆍ대립' 해법에 제주 미래 명운 달렸다 ▲ 한라일보 = 도정 최우선 정책과제로 일자리 창출 추진,http://www.joongboo.com/news/articleView.html?idxno=1316734
2019.01.03.,미디어제주,[새해설계] 김대형 제주상공회의소 회장,김대형 제주상공회의소 회장 올해 제주경제는 외부환경에 민감한 우리주변의 대내외 여건을 감안하면 결코... 필요에 따라 먼저 나서서 갈등을 해소하고 도민의 이해를 구하는 데 중지를 모으는데도 노력할 것이다. 특히...,http://www.mediajeju.com/news/articleView.html?idxno=313587
2019.01.03.,한국경제,"윤태중 의료전문 변호사 “의료사고, 처벌만이 능사 아냐”",이는 갈등의 씨앗이 되기도 하고 ‘분쟁’으로 번지기도 한다. 의료가 서비스화 되고 거대 시장이 되면서... Q 이번에 제주도에 생긴 녹지국제병원은 어떻게 생각하는가 -제주도에 설립된 녹지국제병원의 경우 외국...,http://news.hankyung.com/article/201901037353I
2019.01.03.,파이낸셜뉴스,"구글지도, '마라도 보건진료소'를 '동중국해'로 표시해 논란","지명에서 제주도 서귀포시 마라도 보건 진료소, 진료소 사거리, 팔도 민박, 마라도 기원정사 등의 지명을... 박기태 반크 단장은 “한국과 중국과 이어도 등 갈등관계가 있는 상태에서 한국의 섬 마라도 곳곳의 지명...",http://www.fnnews.com/news/201901031013487827
2019.01.03.,메디컬투데이,"[인터뷰] 윤태중 의료전문 변호사 “의료사고, 처벌이 능사 아냐…원격진료 대다수 문제 없을 것”",이는 갈등의 씨앗이 되기도 하고 ‘분쟁’으로 번지기도 한다. 의료가 서비스화 되고 거대 시장이 되면서... Q 이번에 제주도에 생긴 녹지국제병원은 어떻게 생각하는가 -제주도에 설립된 녹지국제병원의 경우 외국...,http://www.mdtoday.co.kr/mdtoday/index.html?no=343093
2019.01.03.,머니투데이,‘황금돼지해’ 우리가 정치권 ‘핵인싸’,"그러나 광주·전남·제주 경선에서 안철수에 압도적으로 패배하면서 세 번째 탈락의 고배를 마셨다. 이후... 그는 민노당의 전면적 혁신을 제기했지만 당대회에서 혁신안이 부결됐고, 민노당은 분열과 갈등으로...",http://news.mt.co.kr/mtview.php?no=2019010309347890328
2019.01.03.,내일신문,교육과정에 '평화·통일' 넣는다,"분단과 갈등이 아닌 협력과 소통, 나눔의 교육이 되도록 교원양성과 교육과정 운영을 추진해 나가야 한다""고... 제주4.3 평화기행, 거제 포로수용소, 철원 승일교, 노동당사, DMZ 평화생태기행 등을 중심으로 현장체험을...",http://www.naeil.com/news_view/?id_art=299932
2019.01.03.,전자신문언론사,[2019 신년기획]결산 좌담회 '4차 산업혁명 해법을 찾자',기술 개발에 따라 기득권 박탈 위기감이 커지면서 사회 갈등이 커진다. 그렇다고 단순히 새로운 기술 도입을... 제주도 녹지국제병원 등 영리병원 설립도 수 년간 끌다가 이제서야 개설 허가가 났다. 강력한 규제 개선...,http://www.etnews.com/20190103000018
2019.01.03.,시민일보,"김낙순 마사회장, ""마사회 신뢰 회복에 최선 다할 것""","-지역주민들과 갈등 요인이었던 용산 장외발매소가 새롭게 단장해서 농어촌 출신 대학생들을 위한... 이 승마시설이 충남 홍성, 부산, 제주 등을 빼고도 전국에 11곳이 있다. 내년(2019년)에는 좀 더 늘릴 예정이다. 이번...",http://www.siminilbo.co.kr/news/articleView.html?idxno=595981
2019.01.03.,뉴스1,제주 제2공항 추진 6개월만에 재개…기본계획 수립 착수,각종 의혹 제기로 한동안 중단됐던 제주 제2공항 건설과 관련한 행정 절차가 재개된다. 국토교통부는... 그러나 제2공항을 둘러싼 갈등과 논란은 계속될 전망이다. 현재 제2공항 입지 선정과정에서 제기된 의혹들을...,http://news1.kr/articles/?3515958
2019.01.03.,헤드라인제주,"제주 제2공항 기본계획 수립 용역, 결국 '강행'",한편 제2공항 사전타당성용역에 대해 제2공항 반대단체에서는 '중대한 결함'이 있다며 원점 재검토를 주장하고 있어 앞으로도 갈등은 이어질 전망이다. 제주제2공항성산읍반대대책위원회와 제주제2공항반대범도민행동은...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=352450
2019.01.03.,노컷뉴스,"김태석 ""제주 영리병원 허가 원희룡지사의 정치적 목적 의심""","■ 방송 : CBS 라디오 <시사매거진 제주> FM 제주시 93.3MHz, 서귀포 90.9MHz (17:05~18:00) ■ 방송일시 : 2019년 1월 2일(수) 오후 5시 5분 ■ 진행자 : 류도성 아나운서 ■ 대담자 : 제주특별자치도의회 김태석 의장 시사매거진 제주 이...",http://www.nocutnews.co.kr/news/5084607
2019.01.03.,미디어제주,"국토부, 지난해말 제2공항 기본계획 수립 용역 재개",국토교통부가 지난해말 제주 제2공항 타당성 재조사 검토위원회 활동기간 연장이 무산된지 보름만에... 국토부가 관련 절차를 진행하는 과정에서 갈등의 골이 더욱 깊어질 수밖에 없는 상황이다. 기본계획 수립 용역...,http://www.mediajeju.com/news/articleView.html?idxno=313617
2019.01.03.,연합뉴스,"해군, 쓰레기 버린 후 다시 주워 환경정화 기념촬영 구설수","제주 강정마을 강정천서…""잘못된 모습"" 사과 제주해군기지(민군복합형관광미항) 건설 갈등을 빚고 있는 서귀포시 강정마을에서 3일 해군이 환경정화활동 사진 촬영을 위해 쓰레기를 버린 후 다시 줍는 모습을 연출했다가...",http://yna.kr/AKR20190103134300056?did=1195m
2019.01.03.,제주일보,제2공항 기본계획 수립 착수...여론 향방 촉각,"국토교통부가 제주 제2공항 기본계획 수립 용역에 착수했다. 3일 국토부에 따르면 포스코건설 컨소시엄이... 제2공항은 도내 주요 갈등사안으로, 입지 선정 등을 놓고 각종 의혹이 제기된 결과 국토부가 재조사 요구를...",http://www.jejuilbo.net/news/articleView.html?idxno=111961
2019.01.03.,KBS,‘줍는 장면 촬영’ 쓰레기 버린 해군 논란,제주해군기지 건설로 갈등이 남아 있는 서귀포시 강정마을에서 해군이 환경정화활동으로 수거한 쓰레기를 사진 촬영을 위해 버리는 모습이 포착되면서 논란이 일고 있습니다. 강정마을 해군기지 반대주민회는 오늘 오전...,http://news.kbs.co.kr/news/view.do?ncd=4108359&ref=A
2019.01.03.,스포츠경향,"해군, 쓰레기 버리고 다시 줍고서 ‘환경정화 기념촬영’",제주해군기지(민군복합형관광미항) 건설 갈등을 빚고 있는 서귀포시 강정마을에서 3일 해군이 환경정화활동 사진 촬영을 위해 쓰레기를 버린 후 다시 줍는 모습을 연출했다가 입방아에 올랐다. 강정마을 해군기지...,http://sports.khan.co.kr/news/sk_index.html?art_id=201901031726003&sec_id=560901&pt=nv
2019.01.03.,한라일보,제주 제2공항 기본계획 수립 용역 '강행',정부가 사전타당성 용역 검증 문제 등을 놓고 반대측 주민들과 갈등을 빚어온 제주 제2공항의 기본계획 수립 용역을 착수한 것으로 확인됐다. 국토교통부는 지난달 28일 포스코건설 컨소시엄이 수행하는 제2공항...,http://www.ihalla.com/read.php3?aid=1546506027617714073
2019.01.03.,제주일보,"""사진 촬영 때문에"" 수거한 쓰레기 다시 버린 해군 논란",특히 제주해군기지 건설로 갈등을 빚고 있는 서귀포시 강정천에서 해당 장면을 연출해 반대 주민들의 반발이 커지고 있다. 고권일 강정마을 해군기지 반대주민회 공동대표가 3일 본지로 제보한 동영상에는 해군 장병 1명이...,http://www.jejuilbo.net/news/articleView.html?idxno=111975
2019.01.03.,제주신보,제2공항 기본계획 용역 착수,제주 제2공항 건설 계획 추진이 본격 재개될 전망이다. 제주 제2공항 입지 선정 타당성 재조사가... 기본계획 수립 용역이 재개되면서 제2공항을 둘러싼 논란과 주민 갈등은 새해에도 계속될 전망이다. 국토부가 입지 선정...,http://www.jejunews.com/news/articleView.html?idxno=2128782
2019.01.03.,헤드라인제주,"제2공항 절차 수순, 결국 원희룡 지사 '예측 대로'","제주 제2공항 입지선정 타당성 재조사는 결국 이렇다할 공식적 결론도 내지 못한채 종료되고, 곧바로... 큰 갈등이 빚어지고 있는 가운데, 기본계획 수립용역은 착수됐다. 국토교통부는 지난달 28일 기본계획수립 용역사인...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=352470
2019.01.03.,YTN,"""진솔히 팩트 폭격하겠다"" 돌아온 기부천사 김장훈","그러다 보니까 총장도 얼마 내고 얼마 내고 어느 학교든 갈등구조가 있잖아요. 그 날만큼은 하나가 되고 사실... 우리가 얘기할 때 욱일기 달고 제주관함식에 왔을 때는 못 한다, 그러니까 이거를 중국이나 아시아 국가에다...",https://www.ytn.co.kr/_ln/0106_201901031932275467
2019.01.03.,제주일보,[종합] 2공항 기본계획 수립 용역 착수...여론 향방 '촉각',"상태로 제주도와 협의하며 날짜를 정할 예정""이라고 말했다. 한편 검토위가 파행된 후 제2공항 반대 측 인사들이 재조사 용역 관련 의혹을 제기하는가 하면 제2공항에 반대하는 주민은 단식 농성을 벌이는 등 갈등과...",http://www.jejuilbo.net/news/articleView.html?idxno=111996
2019.01.03.,제주신보,"제주도 기조실장, 안전실장 후임 인사 '관심'","3일 제주특별자치도에 따르면 2019년도 상반기 정기인사가 오는 9일 예고된다. 원 지사는 이번 인사를 통해... 여기에 서기관(4급)인 강영돈 공항확충지원단장, 고오봉 민군복합형관광미항갈등해소지원단장, 이양문...",http://www.jejunews.com/news/articleView.html?idxno=2128795
2019.01.03.,MBC언론사,"'골든타임' 오가는데 ""보호자 먼저 부르세요"" 기막힌 사연","그러나 막상 의료현장에서는 나중에 병원비 결제나 소송 같은 갈등을 우려해 무작정 보호자를 찾는 경우도... 남재현 기자 (now@mbc.co.kr) ▶ [엠빅비디오] 추신수의 꿈만 같았던 시즌 ""이젠 우승하고 싶어요"" ▶ [14F] 제주...",http://imnews.imbc.com/replay/2019/nwdesk/article/5097346_24634.html
2019.01.03.,MBC언론사,"""日 초계기 근접비행 심각""…국방부, 곧 반박영상 공개","북한 김정은 국무위원장의 신년사 발표 이후 남북관계를 주로 논하는 자리였지만 한일 '레이더 갈등'도 주요... kr) ▶ [엠빅비디오] 추신수의 꿈만 같았던 시즌 ""이젠 우승하고 싶어요"" ▶ [14F] 제주 한라산 등반, 10월부턴...",http://imnews.imbc.com/replay/2019/nwdesk/article/5097386_24634.html
2019.01.03.,JIBS,"""제2공항 기본계획 용역 이미 진행 중""","주민과의 갈등의 골은 더 깊어지게 됐습니다. 강원보 성산읍 제2공항 반대대책위원장 ""재조사해서... 기본계획 수립 용역 착수보고회 마저 이달 중하순쯤 제주가 아닌 세종에서 열 계획이라고 밝혔습니다. JIBS 안수경입니다.",http://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2019010323314809322?feed=na
2019.01.04.,연합뉴스언론사,전기차 충전하려다 살인미수까지…제주서 '충전 갈등' 심각,"일단 단속과 시스템 정비를 병행 추진할 수밖에 없는 상황""이라며 도민과 관광객의 적극적인 협조를 당부했다. bjc@yna.co.kr 살인미수까지 부른 제주 전기차 '충전 갈등' 심각 / 연합뉴스 (Yonhapnews)",http://yna.kr/AKR20190103147700056?did=1195m
2019.01.04.,연합뉴스,[전국 주요 신문 톱뉴스](4일 조간),"▲ 경향신문 = 청 비서진 이르면 내주 개편… 임종석 교체 유력 ▲ 서울신문 = 경제주체 다 만나는 文…'경제... 카풀-택시 갈등, 접점 어디에 ▲ 대전일보 = 2019 신년 교례회, ""충청권 협력 지역ㆍ국가발전 선도"" ▲ 동양일보...",http://yna.kr/AKR20190104014700011?did=1195m
2019.01.04.,스포츠조선,[조완제 기자의 재계 인사이트]제주항공 안용찬 부회장 사퇴의 숨겨진 진실은?,"이런 이유로 업계 일각에서는 채 총괄부회장과 안 부회장이 제주항공 경영을 놓고 갈등을 빚은 뒤, 그룹 경영권을 틀어지고 있는 채 총괄부회장이 안 부회장을 떠나도록 한 것이라고 보고 있다. 업계 관계자는 ""제주항공...",http://sports.chosun.com/news/ntype.htm?id=201901120100082370006242&servicedate=20190111
2019.01.04.,중부일보,2019년 1월 4일(금) 전국 주요 신문 톱뉴스,"▲ 경향신문 = 청 비서진 이르면 내주 개편… 임종석 교체 유력 ▲ 서울신문 = 경제주체 다 만나는 文…'경제... 카풀-택시 갈등, 접점 어디에 ▲ 대전일보 = 2019 신년 교례회, ""충청권 협력 지역ㆍ국가발전 선도"" ▲ 동양일보...",http://www.joongboo.com/news/articleView.html?idxno=1317054
2019.01.04.,한라일보,"정의당 제주도당 ""제2공항 기본계획 수립 용역보다 의혹 검증 먼저""","정의당 제주특별자치도당은 4일 보도자료를 내고 ""제2공항 사전타당성 용역 부실 의혹 검증이 먼저""라며... 각종 의혹에 대한 진실 규명보다는 강행을 통한 갈등조장에 앞장서는 국토부를 비판하지 않을 수 없다""고 지적했다.",http://www.ihalla.com/read.php3?aid=1546564936617774073
2019.01.04.,연합뉴스,"국토부, 제주 제2공항 기본계획 용역 착수",이달 보고회 개최예정…재조사 결과공개 검토 국토교통부가 제주 제2공항 건설을 위한 '기본계획' 수립... 그러나 정부 측과 제2공항 반대 측은 검토위 활동 연장을 두고 갈등을 벌이다 사실상 권고안 마련에 합의하지...,http://yna.kr/AKR20190104049000056?did=1195m
