날짜,출처,제목,본문 요약 ,URL
2018.01.03.,한라일보,"[사설] 도-도의회, 미래 제주위한 현안에 협력해야",갈등이 여전한 제주 제2공항도 올해 어떻게 대응해나가느냐에 따라 앞으로 방향이 좌우될 것으로 점쳐진다. 환경문제뿐만 아니라 날로 심각해지는 주거난과 교통·쓰레기 대란 등 생활밀착형 현안들도 발등에 불인...,http://www.ihalla.com/read.php3?aid=1514905200583154043
2018.01.03.,제주의소리,“도정 견제감시 충실…현안에 눈감지 않을 것”,그런데 제주에는 또 다른 갈등현안인 제2공항 문제가 있다. 일각에서는 제2의 강정사태가 될 수 있다는 우려를 한다. 강정마을 주민과 시민단체 등을 상대로 해군이 제기한 구상금 청구소송의 철회는 우리사회의 지속적인...,http://www.jejusori.net/?mod=news&act=articleView&idxno=198856
2018.01.03.,YTN,"[신율의출발새아침] 오신환 ""전대 치른 후 통합 동의할 수 없다면 탈당해야""","그건 남남 갈등을 유도하고 한미공조에 균열을 야기시키려고 하는 의도가 엿보인다, 이런 분석이 많은 건... ◆ 오신환: 17개 광역단체장 중에 지금 현재 저희 바른정당에 함께하고 계신 경기도지사나 제주도지사, 이 두...",http://www.ytn.co.kr/_ln/0101_201801030857106133
2018.01.03.,YTN라디오,"오신환 ""전대 치른 후 통합 동의할 수 없다면 탈당해야”","그건 남남 갈등을 유도하고 한미공조에 균열을 야기시키려고 하는 의도가 엿보인다, 이런 분석이 많은 건... ◆ 오신환: 17개 광역단체장 중에 지금 현재 저희 바른정당에 함께하고 계신 경기도지사나 제주도지사, 이 두 분의...",http://www.ytnradio.kr/program/?f=2&id=53512&s_mcd=0214&s_hcd=01
2018.01.03.,BBS,[신년 정치기획 ②] 2018년 불자(佛子) 정치인들이 이끌어간다!,"민주당 불자회장을 맡고 있는 제주 출신 오영훈 의원은 경제 활성화와 민생안정에 큰 힘을 보태는 한해를... 서로 갈등의 현장이 되고, 또 국민의 불신의 현장이 되고, 이러는데 정말 이제 그동안의 관습을 깨뜨리고 본연의...",http://news.bbsi.co.kr/news/articleView.html?idxno=859550
2018.01.03.,제주의소리,[신년사] 제주경영자총협회 강신보 회장,"[신년사] 제주경영자총협회 회장 강신보무술년(戊戌年) 새해가 밝았습니다. 새해에는 모든 경영자와... 지난 해 우리는 헌정사에 유례없는 조기 대선을 비롯해 북핵 리스크, 한중 사드 갈등 등 경제 외적인 어려움이...",http://www.jejusori.net/?mod=news&act=articleView&idxno=198877
2018.01.03.,시사제주,[2018년 신년사] 강신보 제주경영자총협회장,"지난 해 우리는 헌정사에 유례없는 조기 대선을 비롯해 북핵 리스크, 한중 사드 갈등 등 경제 외적인... 제주경총은 산업구조와 일하는 방식의 변화에 걸맞는 미래지향적인 노동법과 제도를 마련하기 위한 조사연구 활동을...",http://www.sisajeju.com/news/articleView.html?idxno=288792
2018.01.03.,아시아경제,[6·13 지방선거]권토중래냐 수성이냐…호남·제주,"제주선 원희룡 지사 거취가 변수 [ 새해 지방선거의 최대 관전포인트 중 하나는 호남지역의 선거 결과다.... 국민의당이 당내 갈등을 봉합할 경우 지난 국회의원 선거, 대통령 선거 구도가 재현되지만, 분당(分黨)을 통해...",http://www.asiae.co.kr/news/view.htm?idxno=2018010311330543371
2018.01.03.,문화일보,"빈병회수 갈등… 구매는 대형마트, 반환은 동네가게?",환경부 관계자는 “무인회수기 시범 운영에 대한 성과 평가 결과를 토대로 올해 안에 몇 대를 확대 설치할지 결정할 방침”이라며 “현재 제주 서귀포시에 운영 중인 ‘빈용기반환지원소’를 확대 설치하는 방안도...,http://www.munhwa.com/news/view.html?no=2018010301071121326001
2018.01.03.,시사제주,택시비 안 낸 승객 발등 친 운전사 벌금형,"제주지법에 따르면 도내에서 택시 운전업을 하는 A씨는 지난해 6월27일 새벽 1시26분쯤 제주시 용담3동 도로에서 승객과 갈등을 빚었다. 승객 B씨가 택시비를 주지 않았기 때문인데, B씨는 지불없이 택시에서 내려 도로를...",http://www.sisajeju.com/news/articleView.html?idxno=288804
2018.01.03.,헤드라인제주,[전문] 강신보 제주경영자총협회 회장 신년사,"▲ 강신보 제주경총 회장. ⓒ헤드라인제주 무술년(戊戌年) 새해가 밝았습니다. 새해에는 모든 경영자와... 지난 해 우리는 헌정사에 유례없는 조기 대선을 비롯해 북핵 리스크, 한중 사드 갈등 등 경제 외적인 어려움이...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=323435
2018.01.03.,데일리안,조희연 “학폭 관리시스템 제안…전면에 나서겠다”,또한 “경미한 사안은 피해자와 가해자가 화해할 수 있는 갈등조정 기간을 두고 화해가 이루어지면... 현재 제주도에 추진하고 있는 ‘교직원 힐링연수원’의 건립도 가속화하도록 하겠다”고 약속했다. 데일리안...,http://www.dailian.co.kr/news/view/684444/?sc=naver
2018.01.03.,국민일보,"제주도, 민원 처리과정 한 눈에 확인하는 ‘스마트 통합관리시스템’ 도입","제주도민이면 누구나 언제 어디서 자신들의 건의사항과 민원처리 결과를 한 눈에 확인할 수 있는 시스템이... 도는 또 계층 간 갈등 해소 및 도민화합을 위해 사회협약위원회의 역할과 기능을 확대하고, 전담조직을...",http://news.kmib.co.kr/article/view.asp?arcid=0012023462&code=61122027&cp=nv
2018.01.03.,제주도민일보,"제주 헬스케어타운 중국인들 ""분양사기""","것""이라며 ""제주도가 지금 상황을 심각하게 받아들여 검토해 달라""고 당부했다. 한편 헬스케어타운을 둘러싸고 의료영리화, 병원의 조속한 개원 촉구 등 찬반 논란에 이어 분양사기 논란까지 더해지면서 갈등은 깊어질...",http://www.jejudomin.co.kr/news/articleView.html?idxno=95042
2018.01.03.,YTN,제주 관광객 19년만에 감소 ...중국 사드 보복 영향,제주를 찾은 국내외 관광객이 19년 만에 감소한 것으로 나타났습니다. 제주도관광협회는 지난해 제주를... 외국인 관광객이 줄어든 것은 사드 배치 갈등으로 인한 중국 정부의 관광 금지 조치로 중국 관광객이 75....,http://www.ytn.co.kr/_ln/0115_201801031518179403
2018.01.03.,제민일보,민선6기 마지막 정기인사 소폭 전망,갈등해소지원단장 등 1959년 상반기 출생 실·국장에 대해서는 공로연수 6개월 전 파견 관행이 적용될 가능성이 크다. 행정시 부시장 인선은 교육대상자 차출 결과에 따라 달라질 전망이다. 문경진 제주시 부시장과 허법률...,http://www.jemin.com/news/articleView.html?idxno=489264
2018.01.03.,제민일보,삶이 녹아 있는 베토벤 합창 교향곡,2018년에는 이번 공연처럼 제주시합창단과 서귀포합창단이 만나고 도립 제주교향악단(지휘 정인혁)도 함께하여 멋진 하모니를 이루듯 제주에서 갈등을 빚고 있는 사회문제가 극적으로 화합하고 하모니를 이루어내는...,http://www.jemin.com/news/articleView.html?idxno=489207
2018.01.03.,아시아경제,[장인서의 책갈피]빛나-서울 하늘 아래,"사회의 주변인, 소외계층에 가까운 그들의 사연은 남북문제, 역사와 전통, 세대 갈등, 정치사회 문제, 음식과... 2007년 이화여대에서 석좌교수를 지냈고, 2011년 제주도 명예도민으로 위촉됐다. 지난 10월엔 제주도를...",http://www.asiae.co.kr/news/view.htm?idxno=2018010317302263184
2018.01.03.,미디어제주,[새해설계]김방훈 자유한국당제주도당위원장 신년사,그러나 제2공항을 둘러싼 갈등은 해를 넘겨 아직도 우리에게 큰 짐이 되고 있습니다. 존경하고 사랑하는 제주도민 여러분! 지난해 우리 당은 큰 변화를 겪었습니다. 대통령 탄핵의 시련을 겪으면서 당은 분열됐고 도민...,http://www.mediajeju.com/news/articleView.html?idxno=302214
2018.01.03.,제주도민일보,"제주의료원, 폭언 사건 논란 확산 전망",[제주도민일보 DB] 제주의료원 내부 갈등이 국가인권위 제소까지 이어졌다. 피해 노동자들은 제주의료원 측의 미온적 대응으로 2차 피해까지 발생했다며 국가인권위에 제소해 논란이 확산될 전망이다. 민주노총 제주의료원...,http://www.jejudomin.co.kr/news/articleView.html?idxno=95047
2018.01.03.,ㅍㅍㅅㅅ,2017 마시즘 음료 어워드,"음료를 둘러싼 갈등들도 몹시 흥미로웠는데. 특히 수입맥주의 강세 속에서 수제맥주의 반격, 고든 램지의... 이러한 현상과 거리를 두고 제주도에 내려가 제주도의 재료로 제주도와 어울리는 맛을 찾은 ‘제주 위트 에일’...",http://ppss.kr/archives/147366
2018.01.03.,제주신보,道 10일 인사 예고...3급 이상 7명 승진하나,"제주특별자치도가 2018년 상반기 정기 인사 예고를 1주일 앞두고도 3급(부이사관급) 이상 고위직 인사에 대한... 민군복합형관광미항갈등해소지원단장, 현성호 공항확충지원단장, 현창행 협치정책기획관 등이다. 또...",http://www.jejunews.com/news/articleView.html?idxno=2028093
2018.01.03.,제주일보,道 인사 실국장급 중폭 이하 교체될 듯,[제주일보=김현종 기자] 다음 주에 단행될 민선 6기 원희룡 제주도정의 마지막 정기인사를 앞두고 도 본청 실... 민군복합형관광미항갈등해소지원단장을 포함한 실국장급 6명 정도가 자리에서 물러날 경우 인사 규모는...,http://www.jejuilbo.net/news/articleView.html?idxno=72688
2018.01.03.,전북일보,KTX 혁신역 논란을 바라보는 패러다임,▲ 전완수 변호사 지금 전북은 KTX 혁신역 신설 논란으로 갈등과 분열의 조짐이 보이고 있다. 찬반의 팽팽한... 역사적으로 전주는 전라감영이 설치되어 전라도와 제주까지 관할한 중심지였다. 익산은 호남의 관문인...,http://www.jjan.kr/news/articleView.html?idxno=1146301
2018.01.04.,제주의소리,59년 상반기 실국장 일선 후퇴...원 도정 마지막 인사 '중폭',"4일 직급 승진 심사 대상자 발표, 10일 인사예고...행정시 부시장 교체할까?민선 6기 원희룡 제주도정의... 1959년 상반기생은 문원일 도민안전실장, 고운봉 도시건설국장, 현수송 민군복합형관광미항 갈등해소지원단장...",http://www.jejusori.net/?mod=news&act=articleView&idxno=198908
2018.01.04.,시사제주,"서귀포시, 2018년 교류사업 더욱 다양해진다","중국 교류도시와는 사드갈등 봉합 국면을 활용한 고부가가치 제주관광을 적극 홍보하고, 상해시 숭명구와 우호도시 MOU를 체결해 나갈 계획이다. 봄·가을철 서귀포시 주요 축제에 중국 교류도시 언론관계자를 초청해...",http://www.sisajeju.com/news/articleView.html?idxno=288832
2018.01.04.,뉴스1,"""혹시 뻥튀기?"" 제주 대규모 개발 심사 더 엄격해진다",제주도는 개발사업심의위원회 구성 등을 규정한 '개발사업 시행 승인 등에 관한 조례'를 개정해 개발과 보전 갈등을 최소화하고 지역과 투자자가 상생하는 사업을 추진하겠다고 4일 밝혔다. 도는 조례 개정을 통해...,http://news1.kr/articles/?3198012
2018.01.04.,헤드라인제주,"中 유커 재방문 물꼬 트자...서귀포시, 교류도시와 협력 강화","특히, 중국인 관광객들의 입도 확대를 위해 현재 사드갈등 봉합 국면을 활용한 고부가 제주관광을 적극 홍보하고, 상해시 숭명구와 우호도시 양해각서(MOU)를 체결할 예정이다. 자세히 보면 중국의 여름 수도로 알려진...",http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=323486
2018.01.04.,뉴스1,수련원 객실 논란 확산…교육청 관계자 검찰에 고소,갈등이 불거진 건 지난해 11월 도의회 행정사무감사에서 도교육청 제주수련원에 김 교육감 전용 펜트하우스가 있다는 이종욱 의원의 폭로가 나오면서부터다. 이후 이 의원과 한국당 의원들은 다른 교육청 시설에도...,http://news1.kr/articles/?3198103
2018.01.04.,세계일보,"제주 관광, 메르스도 견뎠는데 사드에 무너졌다","제주=연합뉴스 사드 배치 갈등으로 인한 중국 정부의 방한 관광 금지 조치로 제주를 찾은 중국인 관광객이 74만7000명에 그쳤다. 이는 전년도 306만명과 비교할 때 무려 75.5％나 감소한 것이다. 반면, 사드...",http://www.segye.com/content/html/2018/01/04/20180104002226.html?OutUrl=naver
2018.01.04.,헤드라인제주,'숙박시설 위주' 투자.개발사업 제동...도민 고용기업 우대,제주특별자치도는 올해 투자정책을 '도민고용 창출 및 지역공존 개발사업'에 중점을 두고 추진해 나간다고... 이밖에도 개발과 보전의 갈등을 최소화하고 지역과 투자자가 상생하는 개발사업 추진을 위해...,http://www.headlinejeju.co.kr/?mod=news&act=articleView&idxno=323495
2018.01.04.,데일리안언론사,[지방선거 판세③] 요동치는 영·호남 미리 들여다보니,(자료사진) ⓒ데일리안 홍금표 기자 ◆ 광주·전남·전북·제주 호남권은 ‘민주당 리그‘가 펼쳐질 것으로... 통합 문제로 인해 당내 갈등이 한창인 국민의당에선 천정배 의원이 경쟁력 있는 후보로 거론되고 있다. 이낙연...,http://www.dailian.co.kr/news/view/684558/?sc=naver
